minute,mid_open,mid_close,mid_mean,spread_mean,spread_std,spread_max,relative_spread_mean,ask_depth_mean,bid_depth_mean,imbalance_1_mean,imbalance_3_mean,imbalance_5_mean,imbalance_10_mean,ofi_sum,ofi_mean,ofi_std,event_count,event_size_total,trade_volume,n_new_order,n_partial_cancel,n_full_deletion,n_execution,price_change,depth_imbalance,execution_ratio,mid_return_1m,mid_log_return_1m,hour,minute_of_hour,clock,mid_ma10
823,30.395,30.384999999999998,30.38996405750799,0.011908945686900718,0.003931631933804888,0.019999999999999574,0.0003918709356038061,88621.4912140575,93917.7715654952,0.0045669228725279745,0.044017885913163884,0.028327402873624414,0.06967842925660689,-66767.0,-53.32827476038339,778.2088557994334,1252,744794,16807,625,8,564,55,-0.010000000000001563,0.029014472123917046,0.0439297124600639,-0.010000000000001563,-0.00032905561336749045,13,43,13:43,30.401999999999997
824,30.384999999999998,30.375,30.379594594594597,0.012094594594594194,0.004072669566613531,0.019999999999999574,0.0003981148207230807,91543.85641891892,89069.4847972973,-0.3578961621341067,-0.042278008986330454,-0.013958544511536055,-0.005044142646665713,-45381.0,-76.6570945945946,708.819073889557,592,339258,3545,296,5,278,13,-0.00999999999999801,-0.013699827515285829,0.02195945945945946,-0.00999999999999801,-0.0003291639266058688,13,44,13:44,30.397000000000002
825,30.375,30.384999999999998,30.37775800711744,0.010699881376036936,0.0025527847930621184,0.019999999999999574,0.0003522257936519188,85524.71648873073,90651.39501779359,0.15251794563998813,0.03781916973807802,0.02877474938549055,0.019275312116936966,67701.0,80.30960854092527,675.2388740626044,843,427546,9205,410,5,391,37,0.00999999999999801,0.02909973710523748,0.04389086595492289,0.00999999999999801,0.0003291639266058688,13,45,13:45,30.393
826,30.384999999999998,30.365000000000002,30.37413470993117,0.011474926253687328,0.0035477078409408146,0.019999999999999574,0.0003777814449876751,86568.11602753196,91871.98918387415,-0.0022012003906235816,-0.0009137242243290144,0.03049889813302006,0.005010875661867223,-104588.0,-102.83972468043264,804.9440453942575,1017,627323,9645,506,9,478,24,-0.01999999999999602,0.029723548694720003,0.02359882005899705,-0.01999999999999602,-0.0006584362377797248,13,46,13:46,30.387
827,30.365000000000002,30.365000000000002,30.370364130434783,0.010402173913043128,0.0019657557036894062,0.019999999999999574,0.00034251084211790647,84062.31521739131,96580.95108695653,0.09743276765038392,0.08993679848924938,0.06893278491844285,0.027530364124155268,-6341.0,-6.892391304347826,672.3983128534138,920,494718,14222,458,1,424,37,0.0,0.06930031838814193,0.04021739130434782,0.0,0.0,13,47,13:47,30.381999999999998
828,30.365000000000002,30.365000000000002,30.3702408993576,0.011102783725909742,0.003134042375303104,0.019999999999999574,0.00036558131859004564,87429.4903640257,89929.22805139187,-0.18382513413079213,-0.013360930893017037,0.013841271739034992,-0.0017933125675389599,-2780.0,-2.97644539614561,562.2914928373497,934,428928,18788,462,2,415,55,0.0,0.014094247577450196,0.058886509635974305,0.0,0.0,13,48,13:48,30.377000000000002
829,30.365000000000002,30.365000000000002,30.358119747899163,0.011295518207282276,0.0033592733009373626,0.019999999999999574,0.0003720813355081181,90236.85364145659,88627.87605042016,-0.1750133673209364,-0.07466758551527929,-0.0103915003120073,-0.07017487447474142,-3984.0,-2.7899159663865545,679.1306435115456,1428,723628,34125,684,7,616,121,0.0,-0.008995499525301319,0.08473389355742297,0.0,0.0,13,49,13:49,30.373
830,30.365000000000002,30.375,30.367072847682117,0.01022516556291473,0.0014845454315495024,0.019999999999999574,0.0003367181316459837,87981.12185430464,88700.32052980132,0.06560367171875305,0.0042100322694168125,0.003238077149980309,0.0011676781555741988,77944.0,103.23708609271523,652.0015322775656,755,379412,7100,372,8,332,43,0.00999999999999801,0.004070595450161304,0.05695364238410596,0.00999999999999801,0.000329272311173856,13,50,13:50,30.373
831,30.375,30.405,30.391686298822073,0.0120644761314323,0.0040488100204984605,0.019999999999999574,0.00039698148441097224,87230.89646621203,105142.17234965903,0.33832708971958064,0.09375730051664845,0.09208297112812154,0.14129001650903858,152816.0,94.74023558586485,697.5507515349274,1613,914149,24962,808,17,716,72,0.030000000000001137,0.09310698214514991,0.044637321760694355,0.030000000000001137,0.0009871669113605819,13,51,13:51,30.378000000000004
832,30.405,30.415,30.41197395833333,0.0104479166666683,0.002069540717999126,0.020000000000003126,0.0003435471164092542,80640.721875,111083.303125,0.5015606960554754,0.15704357685814418,0.15942560766820293,0.19563176529612722,51774.0,53.93125,530.8162792113746,960,433476,12135,478,7,436,39,0.00999999999999801,0.1587833410549356,0.040625,0.00999999999999801,0.00032883920059534333,13,52,13:52,30.380000000000003
833,30.415,30.425,30.426756808592256,0.013797468354430097,0.004854168928126058,0.019999999999999574,0.0004534777043223183,85912.29228998849,105410.57077100115,0.164664946879663,0.08589424982920331,0.09949932933846965,0.17262192497682288,25710.0,9.861910241657077,649.8879005667253,2607,1150280,42012,1287,12,1181,127,0.010000000000001563,0.10191295577046129,0.04871499808208669,0.010000000000001563,0.0003287311009225746,13,53,13:53,30.383999999999997
834,30.425,30.435000000000002,30.43122819767442,0.011584302325581585,0.0036540959182523956,0.019999999999999574,0.00038067364241506856,82093.78924418605,94506.61918604652,0.15417274225475666,0.043167199109305054,0.07008822591619913,0.15664793296685267,59667.0,86.72529069767442,509.69654053676,688,299860,8909,345,3,308,32,0.010000000000001563,0.07028766270812031,0.046511627906976744,0.010000000000001563,0.00032862307229697407,13,54,13:54,30.389999999999997
835,30.435000000000002,30.445,30.442015457788347,0.011355529131984773,0.003425168885223987,0.019999999999999574,0.0003730245485170497,74712.69560047562,101438.73483947682,0.3643522887203896,0.12574562762796127,0.15032874098792207,0.21615124075257816,21915.0,26.058263971462544,683.1471483971613,841,405613,8663,407,5,381,48,0.00999999999999801,0.151721954072418,0.057074910820451845,0.00999999999999801,0.00032851511464926375,13,55,13:55,30.396000000000004
836,30.445,30.465,30.460589569160998,0.011054421768706918,0.003072094176017622,0.019999999999999574,0.00036290383132828424,75906.19614512472,93205.20634920635,0.3294391954751788,0.08724939019573609,0.10279255124733187,0.1284161575306421,94287.0,53.45068027210884,561.6849442340699,1764,842423,17582,879,11,792,82,0.019999999999999574,0.10229357659464461,0.046485260770975055,0.019999999999999574,0.0006567066399205679,13,56,13:56,30.406
837,30.465,30.455,30.46045698924731,0.011021505376343688,0.0030304990536383445,0.019999999999999574,0.00036183045269095465,81456.36021505376,78820.08602150538,-0.2463003575159133,-0.0369973779041818,-0.017684659637510758,-0.015454345704578603,-58457.0,-78.57123655913979,641.0169622778668,744,408407,10800,360,2,359,23,-0.010000000000001563,-0.016448294527677414,0.030913978494623656,-0.010000000000001563,-0.00032829941200995805,13,57,13:57,30.415
838,30.455,30.445,30.442156003505698,0.011393514460998953,0.0034646475235281847,0.019999999999999574,0.00037426628232584835,61227.398773006134,63398.82296231376,-0.33684235580342037,-0.08416487245443494,0.0166973807588597,0.017949418466891295,-11075.0,-9.706397896581946,553.8557198937561,1141,459437,9590,570,14,514,43,-0.00999999999999801,0.017423493700380946,0.03768624014022787,-0.00999999999999801,-0.00032840722791060983,13,58,13:58,30.422999999999995
839,30.445,30.435000000000002,30.440466804979252,0.010560165975103343,0.0023019268737434536,0.019999999999999574,0.00034691238098886914,62028.15560165975,63313.6244813278,-0.19193122378492194,-0.10590056767087519,0.011890484146665268,0.0038695708249971194,-43287.0,-89.80705394190872,499.81772780806756,482,237845,2519,242,5,219,16,-0.00999999999999801,0.010255709459503073,0.03319502074688797,-0.00999999999999801,-0.00032851511464926375,13,59,13:59,30.43
840,30.435000000000002,30.415,30.42263702171665,0.011540847983454363,0.0036121683732602697,0.019999999999999574,0.00037934347092551904,69621.04343329887,63493.61220268873,-0.4407380358063172,-0.11184280614528433,-0.046558894500885656,-0.07757020981014731,-52302.0,-54.08686659772492,366.58563762573067,967,362639,3944,480,11,452,24,-0.020000000000003126,-0.046031229253719996,0.02481902792140641,-0.020000000000003126,-0.0006573541732195487,14,0,14:00,30.433999999999997
841,30.415,30.405,30.403369803063455,0.01298322392414368,0.004576886883060667,0.020000000000003126,0.0004270321600958168,66012.67177242889,72311.82567469,0.10650724646389684,0.14830144329319175,0.042217917871093476,0.008323746226530001,-2950.0,-2.1517140773158276,421.65362721741155,1371,480759,15001,683,11,612,65,-0.00999999999999801,0.04553896105546497,0.04741064916119621,-0.00999999999999801,-0.00032883920059534333,14,1,14:01,30.434000000000005
842,30.405,30.405,30.401165447897622,0.011398537477148252,0.0034699385605326716,0.019999999999999574,0.0003749392874605985,83845.33638025595,96617.60237659964,0.11959093522322616,0.14597490966407634,0.07085241256410027,0.016388653129048632,5645.0,5.159963436928702,745.7012376139357,1094,587627,41630,556,4,452,82,0.0,0.07077500834424645,0.07495429616087751,0.0,0.0,14,2,14:02,30.433
843,30.405,30.384999999999998,30.38718456725756,0.015464025026068829,0.004979719837949755,0.019999999999999574,0.0005089173837176953,92392.91970802919,91349.49791449426,-0.1346545042345905,0.04787410047710979,-0.005167839760179571,-0.09475497336579879,-70665.0,-36.84306569343066,411.2182022866946,1918,652420,14301,978,5,889,46,-0.020000000000003126,-0.005678720281554766,0.023983315954118872,-0.020000000000003126,-0.0006580029847547131,14,3,14:03,30.429000000000002
844,30.384999999999998,30.375,30.377484544049462,0.01724884080370905,0.004466589734762037,0.019999999999999574,0.000567823848227258,94910.89760432766,92320.77009273571,-0.32417261119132823,-0.04168477509641231,-0.013517766604635358,-0.1162018249607594,-43566.0,-16.833848531684698,396.915545126702,2588,595565,13897,1296,9,1246,37,-0.00999999999999801,-0.013833811039822197,0.0142967542503864,-0.00999999999999801,-0.0003291639266058688,14,4,14:04,30.423000000000002
845,30.375,30.365000000000002,30.365442122186497,0.014967845659164172,0.005001236883984367,0.019999999999999574,0.0004929182053009183,99098.7958199357,94945.0964630225,-0.25326404073513675,-0.052698934575191925,-0.021930149106858744,-0.10968022439900543,-34374.0,-18.421221864951768,639.0269097446596,1866,818193,23111,942,5,861,58,-0.00999999999999801,-0.02140597834873458,0.031082529474812434,-0.00999999999999801,-0.000329272311173856,14,5,14:05,30.415
846,30.365000000000002,30.365000000000002,30.365000000000002,0.010000000000001563,0.0,0.010000000000001563,0.0003293265272518216,100082.86721991701,94120.09958506224,-0.3094491269836996,-0.13126699488848684,-0.03071570915078253,-0.07006281481024243,4525.0,18.775933609958507,706.4123792694054,241,142152,400,121,5,111,4,0.0,-0.030703792701800715,0.016597510373443983,0.0,0.0,14,6,14:06,30.405
847,30.365000000000002,30.355,30.366910977242302,0.010729585006692896,0.002601554528154932,0.019999999999999574,0.00035333426264851564,88347.34069611781,92294.59036144578,-0.03632768632426768,-0.035019833934525395,0.021835075634295036,-0.03340350765192039,-39528.0,-26.457831325301203,683.645751069985,1494,761598,36038,691,16,681,106,-0.010000000000001563,0.02185123709771532,0.07095046854082998,-0.010000000000001563,-0.00032938076714117415,14,7,14:07,30.395000000000003
848,30.355,30.365000000000002,30.355654897494304,0.012501898253606668,0.00433204483155563,0.019999999999999574,0.0004118482947155878,93943.20615034169,89558.2171602126,-0.08313904535275213,-0.06821071815529357,-0.024027239670639685,-0.05199251943397904,35845.0,13.608580106302202,753.0433898004665,2634,1514577,49320,1339,10,1167,118,0.010000000000001563,-0.023896212416336503,0.044798785117691725,0.010000000000001563,0.00032938076714117415,14,8,14:08,30.387
849,30.365000000000002,30.355,30.356571969696972,0.010984848484847032,0.002982516667112061,0.019999999999999574,0.00036185697815005604,98687.80303030302,87629.91098484848,-0.3090217121581278,-0.11762152244845908,-0.05989770684233513,-0.08128342886176088,-48379.0,-91.62689393939394,606.6133779591305,528,290767,1700,269,5,245,9,-0.010000000000001563,-0.05934965499069674,0.017045454545454544,-0.010000000000001563,-0.00032938076714117415,14,9,14:09,30.379
850,30.355,30.345,30.351812499999998,0.01005357142857057,0.0007306145343141843,0.019999999999999574,0.00033123474461836444,101424.8375,85887.55535714286,-0.4765547966840869,-0.17312973073212343,-0.08312664715587877,-0.11986766286061187,-42184.0,-75.32857142857142,614.1045279716118,560,291952,3800,278,4,254,24,-0.010000000000001563,-0.08294850066170967,0.04285714285714286,-0.010000000000001563,-0.00032948929457887743,14,10,14:10,30.372000000000003
851,30.345,30.355,30.341861016949153,0.010989830508475478,0.002987405432739474,0.020000000000003126,0.00036220208178386386,100323.00406779662,89853.63050847457,-0.13620449152005015,-0.11143851959413542,-0.055442837336765007,-0.09200544344187224,35128.0,23.815593220338982,732.8262411763698,1475,825424,22259,711,11,683,70,0.010000000000001563,-0.05505078782495365,0.04745762711864407,0.010000000000001563,0.00032948929457887743,14,11,14:11,30.367
852,30.355,30.345,30.34628947368421,0.010017543859650228,0.00041885390829163104,0.019999999999999574,0.00033010763457339345,102386.17894736842,84561.69649122807,-0.3607770607181466,-0.17787516693635208,-0.09610310502946375,-0.082055654320981,-52934.0,-92.86666666666666,583.3072754745633,570,289031,5074,296,5,251,18,-0.010000000000001563,-0.09534466446501474,0.031578947368421054,-0.010000000000001563,-0.00032948929457887743,14,12,14:12,30.361
853,30.345,30.355,30.350812146892654,0.011737288135592681,0.0037914396979694853,0.019999999999999574,0.00038672226577059926,91940.93644067796,88909.15677966102,0.042391475704584645,-0.035179839548699694,-0.017732278832754036,-0.020305913661847252,62008.0,87.5819209039548,793.2930009515281,708,449718,9444,346,4,317,41,0.010000000000001563,-0.016764048096581143,0.05790960451977401,0.010000000000001563,0.00032948929457887743,14,13,14:13,30.358000000000004
854,30.355,30.345,30.34969931271478,0.011099656357388186,0.0031298139001348594,0.019999999999999574,0.0003657250633342311,91146.76890034364,82991.77061855671,-0.08854474308367014,-0.09031125395791456,-0.04692843799424957,-0.0566403428007787,-23446.0,-20.1426116838488,759.9819058841122,1164,642574,14286,566,15,521,62,-0.010000000000001563,-0.046830519564003914,0.05326460481099656,-0.010000000000001563,-0.00032948929457887743,14,14,14:14,30.355
855,30.345,30.325,30.332768888888886,0.011706666666666754,0.00376384750524064,0.020000000000003126,0.0003859413804792663,85183.25777777778,88381.67911111111,-0.03419451664240795,-0.006384550303800289,0.01745975879292847,-0.06985694196095273,-72634.0,-64.56355555555555,598.486846944855,1125,570639,12423,550,8,520,47,-0.019999999999999574,0.018427808004682803,0.041777777777777775,-0.019999999999999574,-0.0006593044577045681,14,15,14:15,30.351
856,30.325,30.335,30.34328906595839,0.012810978308987015,0.004496346698223297,0.020000000000003126,0.0004222083661603115,85437.30101814962,97398.56263833554,0.08372696985357833,0.04457075460395783,0.06345287024946568,0.01568230216786511,60229.0,26.661797255422755,745.4308013123798,2259,1435019,31468,1120,26,1018,95,0.010000000000001563,0.06542076254065189,0.04205400619743249,0.010000000000001563,0.00032970656414699206,14,16,14:16,30.348000000000003
857,30.335,30.335,30.339141546526868,0.012254259501967839,0.004181366247574507,0.020000000000003126,0.0004039071409622153,85350.99868938401,91199.65268676278,-0.01902261024938381,0.008417845587080147,0.0330840432452362,-0.027662888741030688,-8998.0,-11.79292267365662,810.6516685151403,763,487356,9395,385,3,345,30,0.0,0.03312734307005206,0.039318479685452164,0.0,0.0,14,17,14:17,30.345999999999997
858,30.335,30.325,30.329215955983493,0.010508940852819304,0.002199327434277019,0.019999999999999574,0.0003464952065683342,94996.17469050894,82799.1279229711,-0.46682050288838983,-0.1550930684814866,-0.06863799848272235,-0.10710551520972687,-40027.0,-55.05777166437414,586.4023073618702,727,368223,2973,354,10,346,17,-0.010000000000001563,-0.06860162551118534,0.023383768913342505,-0.010000000000001563,-0.00032970656414699206,14,18,14:18,30.342000000000002
859,30.325,30.325,30.325,0.00999999999999801,0.0,0.00999999999999801,0.00032976092333051975,94107.71875,78457.40208333333,-0.5509237425350246,-0.24505691250190895,-0.09096633321652849,-0.10107325102508011,-8409.0,-17.51875,540.289108858244,480,184596,1500,232,10,227,11,0.0,-0.09069223601553895,0.022916666666666665,0.0,0.0,14,19,14:19,30.339
860,30.325,30.305,30.31145184135977,0.01315864022662857,0.004650237535311749,0.019999999999999574,0.00043411940783003,100395.33994334277,83471.8031161473,-0.39299214958401674,-0.16555203009125713,-0.09212830441286275,-0.13488375842510908,-82701.0,-58.57011331444759,778.7480876539285,1412,939883,9794,699,18,659,36,-0.019999999999999574,-0.09204220256862243,0.025495750708215296,-0.019999999999999574,-0.000659739426865702,14,20,14:20,30.334999999999997
861,30.305,30.314999999999998,30.314834337349396,0.010677710843373317,0.00251447358774836,0.019999999999999574,0.00035222370749513163,88705.36069277108,85057.67093373495,0.004036207851452538,-0.054739230071726215,-0.02142153665744583,-0.018910924035421828,40504.0,30.5,694.1568429992922,1328,679725,15154,659,11,589,69,0.00999999999999801,-0.020992323423987214,0.051957831325301206,0.00999999999999801,0.00032992412044574593,14,21,14:21,30.331
862,30.314999999999998,30.305,30.31163492063492,0.011333333333333672,0.0034020474523501973,0.019999999999999574,0.0003738962114619901,88695.23492063492,85348.96825396825,-0.06523636707091103,-0.03991696871932091,-0.01871867986340766,-0.03471763503513043,-36728.0,-58.2984126984127,723.1264239105991,630,355300,7500,306,2,296,26,-0.00999999999999801,-0.0192265332922904,0.04126984126984127,-0.00999999999999801,-0.00032992412044574593,14,22,14:22,30.326999999999998
863,30.305,30.295,30.293039049235993,0.011692133559705603,0.0037504639695217284,0.019999999999999574,0.0003859663156417206,91003.20430107527,88477.19977362762,-0.08911550480367261,-0.0595016052484293,-0.014187029933336887,-0.044712034890693725,-20444.0,-11.56989247311828,657.7705598105613,1767,920403,28462,879,18,777,93,-0.00999999999999801,-0.014073985070795117,0.05263157894736842,-0.00999999999999801,-0.0003300330062958601,14,23,14:23,30.320999999999998
864,30.295,30.295,30.289850803366487,0.010780413159907904,0.0026833926574065525,0.019999999999999574,0.00035590830859021707,83177.55394032135,87612.82402448355,0.0188778383752169,-0.03316637944548684,0.025608845075341228,0.00560987669432398,-11830.0,-9.051262433052793,699.5225102833521,1307,742688,15080,625,22,591,69,0.0,0.025969086414670176,0.05279265493496557,0.0,0.0,14,24,14:24,30.316000000000003
865,30.295,30.295,30.28264425770308,0.011092436974790119,0.003120321421435648,0.019999999999999574,0.00036629897665614954,88860.24761904762,93338.72492997198,-0.08433448290629275,-0.02084091176543829,0.023995196972298207,-0.007847475383861033,31978.0,17.91484593837535,688.23601900571,1785,958789,22383,896,15,793,81,0.0,0.024580145805813802,0.0453781512605042,0.0,0.0,14,25,14:25,30.313
866,30.295,30.285,30.282438271604942,0.012204585537918705,0.004146473052884661,0.019999999999999574,0.00040302794537908017,89006.50132275133,93505.16137566138,-0.08837386757956855,-0.021258176812660578,0.02408002124017629,0.014819355942272542,-50492.0,-22.26278659611993,697.1993160929458,2268,1227693,26741,1114,31,1042,81,-0.010000000000001563,0.024648616896026876,0.03571428571428571,-0.010000000000001563,-0.00033014196404179685,14,26,14:26,30.308
867,30.285,30.305,30.289300059066747,0.010673360897813995,0.0025067719836611353,0.019999999999999574,0.000352384477755275,86608.0980507974,86563.67572356763,-0.15553386730907073,-0.05334154428981521,-0.0006881304618772945,0.0354677177263113,57321.0,33.85764914353219,676.7267383693523,1693,873581,28493,833,12,735,113,0.019999999999999574,-0.00025652175444970595,0.06674542232722977,0.019999999999999574,0.0006601749703376569,14,27,14:27,30.305
868,30.305,30.325,30.313762071992976,0.01077260755048177,0.0026712202663581874,0.019999999999999574,0.0003553711871430606,83800.10447761194,89105.53116769096,0.09795393396279192,0.05736276860830408,0.02896111905503028,0.10544753424677127,87441.0,76.76997366110623,581.6690878061389,1139,546164,7602,568,11,516,44,0.019999999999999574,0.030683943124691034,0.038630377524143986,0.019999999999999574,0.000659739426865702,14,28,14:28,30.305
869,30.325,30.325,30.328369565217393,0.01073122529644188,0.0026046624254928794,0.019999999999999574,0.00035383327113075127,83588.66501976285,90967.97826086957,-0.018938407338607747,0.04264002118017011,0.042308181671763756,0.10964684956541641,-11848.0,-11.707509881422926,457.7189578062472,1012,435325,8320,492,5,467,48,0.0,0.04227460555163801,0.04743083003952569,0.0,0.0,14,29,14:29,30.305
870,30.325,30.325,30.325,0.00999999999999801,0.0,0.00999999999999801,0.00032976092333051975,86268.86144578313,83377.00602409638,-0.5466684187586488,-0.0673092741188954,-0.01713614570960204,0.05725742616622574,-1114.0,-3.355421686746988,288.74990516858514,332,138466,1957,168,0,151,13,0.0,-0.017046424206001925,0.0391566265060241,0.0,0.0,14,30,14:30,30.307
871,30.325,30.325,30.32123198847262,0.011829971181555507,0.0038694303825577148,0.019999999999999574,0.0003901571594680958,84365.90201729107,92620.86023054755,-0.04184317466625877,0.07610996004556231,0.046062348666769934,0.07222305299071191,12786.0,18.423631123919307,507.89943365564,694,307599,9855,343,2,310,39,0.0,0.04664167030581008,0.056195965417867436,0.0,0.0,14,31,14:31,30.308000000000003
872,30.325,30.305,30.3071013864818,0.012218370883882328,0.004155721614705738,0.019999999999999574,0.00040315142411446434,78904.72833622184,88760.18630849221,0.0031442804511027252,0.09920807621858888,0.059044844560389914,0.03565073353415765,-77853.0,-33.73180242634315,569.0293231503852,2308,1121870,49528,1118,7,1028,155,-0.019999999999999574,0.05878068165396628,0.067157712305026,-0.019999999999999574,-0.000659739426865702,14,32,14:32,30.308
873,30.305,30.314999999999998,30.317509242144176,0.010748613678373424,0.002632892157032135,0.019999999999999574,0.00035453374178717826,78566.9787430684,81652.27171903882,0.004592455656812415,-0.03561614518515291,0.019411793646465506,0.06700792749868556,17941.0,16.58133086876155,512.2428159036014,1082,474750,24244,532,17,462,71,0.00999999999999801,0.019256693356583372,0.06561922365988909,0.00999999999999801,0.00032992412044574593,14,33,14:33,30.309999999999995
874,30.314999999999998,30.314999999999998,30.314999999999998,0.010000000000001563,0.0,0.010000000000001563,0.00032986970146797176,75837.64102564103,80276.14201183432,-0.22875714809670944,-0.022155677294930138,0.028277022280305993,0.03585662324105618,2544.0,5.017751479289941,518.0369087378783,507,238823,332,258,3,243,3,0.0,0.02843119229983571,0.005917159763313609,0.0,0.0,14,34,14:34,30.311999999999994
875,30.314999999999998,30.314999999999998,30.315,0.010000000000001563,0.0,0.010000000000001563,0.00032986970146797176,81022.63736263737,80080.36813186813,-0.20112818049919465,-0.10383299359319759,-0.005757407576784313,0.031499039440111246,7228.0,39.714285714285715,295.4476811230352,182,94218,0,99,0,83,0,0.0,-0.005848861899732657,0.0,0.0,0.0,14,35,14:35,30.314
876,30.314999999999998,30.295,30.30454954954955,0.011869369369369888,0.0039008059825169214,0.019999999999999574,0.0003916664544437212,90336.09234234234,81420.65202702703,-0.28098892392957814,-0.07330847223890333,-0.052313409836806525,-0.03649674854425824,-73123.0,-82.34572072072072,431.7900222286413,888,352794,5688,448,9,388,43,-0.01999999999999602,-0.05190736671243792,0.04842342342342342,-0.01999999999999602,-0.000659957126741606,14,36,14:36,30.314999999999998
877,30.295,30.305,30.299570602807595,0.01139554087530957,0.003466669623946207,0.019999999999999574,0.00037609514273470997,83175.33443435178,83499.77374071015,0.054852279786974475,0.043843861548250755,0.002575724757747014,-0.0027957614396013596,39389.0,32.52601156069364,569.4934358676958,1211,521927,24268,574,11,514,112,0.00999999999999801,0.001946537247887103,0.09248554913294797,0.00999999999999801,0.0003300330062958601,14,37,14:37,30.314999999999998
878,30.305,30.305,30.305,0.00999999999999801,0.0,0.00999999999999801,0.0003299785513940937,85488.5064102564,75097.36538461539,-0.34338264593929296,-0.029704567545251505,-0.06498731672102225,0.011117805551366693,-6187.0,-19.830128205128204,420.9107412263628,312,119033,2776,150,5,145,12,0.0,-0.06470769133983585,0.038461538461538464,0.0,0.0,14,38,14:38,30.313
879,30.305,30.305,30.305,0.00999999999999801,0.0,0.00999999999999801,0.0003299785513940937,85455.93781094527,76627.69154228855,-0.26017002193869104,-0.002408067759055799,-0.05380405259181846,0.013716375562832558,12522.0,31.149253731343283,373.05435091966166,402,129900,989,204,6,184,8,0.0,-0.05446722968805843,0.01990049751243781,0.0,0.0,14,39,14:39,30.311
880,30.305,30.314999999999998,30.311145958986728,0.011073582629674478,0.003097550742662357,0.019999999999999574,0.00036533173187287436,79052.98793727382,87000.4933655006,0.24113141104277325,0.11440261961369352,0.04746005512410835,0.08280206343350763,35193.0,42.452352231604344,599.0507379815366,829,395879,16523,407,3,361,58,0.00999999999999801,0.047861118995365465,0.06996381182147166,0.00999999999999801,0.00032992412044574593,14,40,14:40,30.310000000000002
881,30.314999999999998,30.375,30.35161299052774,0.013385656292286524,0.004732859244464035,0.020000000000003126,0.0004410301399846132,82194.63247631936,100386.65304465494,0.2439895586208497,0.07509753720164236,0.09852060890377846,0.16670119096971578,246166.0,66.62138024357239,773.7454839854045,3695,2300686,62777,1814,20,1649,212,0.060000000000002274,0.09963792574045466,0.05737483085250338,0.060000000000002274,0.001977262137018432,14,41,14:41,30.314999999999998
882,30.375,30.355,30.360962962962965,0.01195555555555433,0.003967747411395503,0.019999999999999574,0.0003937730153379097,96599.8162962963,88622.11555555556,-0.27992821841587257,-0.09071469495747675,-0.04201252141899611,-0.027417571998736495,-108368.0,-80.27259259259259,776.8913436805609,1350,835106,8513,686,8,626,30,-0.019999999999999574,-0.04307103732792092,0.022222222222222223,-0.019999999999999574,-0.0006586530783150302,14,42,14:42,30.32
883,30.355,30.355,30.354999999999997,0.00999999999999801,0.0,0.00999999999999801,0.000329435018942448,87689.55732484076,93199.53503184713,0.08742032416281496,0.03342111491022585,0.030460150149854134,0.010393877235015204,-9463.0,-30.136942675159236,362.5227594990969,314,141433,300,166,6,139,3,0.0,0.030460530456648375,0.009554140127388535,0.0,0.0,14,43,14:43,30.324
884,30.355,30.355,30.355,0.00999999999999801,0.0,0.00999999999999801,0.000329435018942448,89656.46456692913,87830.06496062993,-0.3704866917252302,-0.04524382374114859,-0.010832712504155455,-0.016935562661062383,-6348.0,-12.496062992125983,751.3817055532363,508,300495,2828,244,3,248,13,0.0,-0.010290356181738377,0.025590551181102362,0.0,0.0,14,44,14:44,30.328000000000003
885,30.355,30.355,30.35007455731594,0.011295433364398614,0.0033595691498544897,0.019999999999999574,0.00037217163211893345,99983.31780055918,90237.01677539608,-0.15215664384289587,-0.08281562250812713,-0.05117495150029221,-0.03918403534309778,2339.0,2.1798695246971107,728.5948500297739,1073,577344,13296,522,6,470,75,0.0,-0.051236904019172455,0.06989748369058714,0.0,0.0,14,45,14:45,30.332000000000004
886,30.355,30.345,30.341642570281124,0.011959839357430986,0.00397115726285516,0.020000000000003126,0.0003941644397818365,101102.58313253013,87493.69879518072,-0.0987460331913452,-0.1181394382979889,-0.0716685539420301,-0.07408308627961087,-44912.0,-36.073895582329314,715.467946168702,1245,697880,13525,620,6,558,61,-0.010000000000001563,-0.07215881563649118,0.04899598393574297,-0.010000000000001563,-0.00032948929457887743,14,46,14:46,30.337
887,30.345,30.345,30.349993638676846,0.010877862595419618,0.0028316398906406796,0.019999999999999574,0.0003584140012846667,93333.25572519084,92142.43765903308,-0.023207154646662474,-0.01473899150342042,-0.0059281214178745,0.0175130554546187,-24529.0,-31.20737913486005,718.7438699353771,786,414509,12341,390,0,365,31,0.0,-0.006420345676729263,0.039440203562340966,0.0,0.0,14,47,14:47,30.340999999999998
888,30.345,30.335,30.33493224932249,0.014995483288167218,0.00500225784612942,0.020000000000003126,0.0004943440710879795,105271.44896115627,85907.20686540198,-0.3996784556365253,-0.17747912569368435,-0.10080379628011894,-0.09712289065481451,-59509.0,-53.757000903342366,867.2207241980094,1107,757575,7704,556,5,517,29,-0.00999999999999801,-0.10128872395316968,0.026196928635953028,-0.00999999999999801,-0.00032959789355757607,14,48,14:48,30.344
